Liv__1 Liv__2 Liv__3 Liv__4 Liv__5 Myo__1 Myo__2 Myo__3 Myo__4 Myo__5
Farsb 29.3088150251117 29.0691806369324 29.0879019120094 28.6688452494607 28.9283287239164 NA 26.9403391967655 26.3293250359299 26.6562332953764 27.3959879568537
Fasn 30.396824182916 30.2686414135476 31.7478133286003 29.6850196389843 31.9504819160987 25.1653947524951 22.9558817118284 NA 24.2564310624582 NA
Fau 29.4980462330948 29.369732997546 29.269726095105 30.2609656387279 29.1988010397281 28.5021565531278 26.9926332554029 27.4470466273371 27.2151001602164 27.2427435302504
Fbl 29.6295651425811 29.8638389194389 30.0334660370961 29.8075975688095 29.8710528076636 NA NA NA NA NA
Fbn1 NA NA NA NA NA NA 26.2205825272015 26.0048588281316 26.8663231740541 27.6531609897313
Fbp1 34.5889558926698 34.7846701389214 34.6634291275233 34.3716873840148 34.68066650498 32.1987393632655 28.4145088961386 NA 26.6419213522825 24.2811628979139
Fbp2 NA NA NA NA NA 28.1644807039253 28.4650764448894 28.8327577465816 27.8260926126954 28.1700993389636
Fcgr2b 24.8055054738833 25.6935495098897 24.9904047663081 24.6392124240094 25.5665669091245 NA NA NA NA NA
Fcgrt 25.8194578603102 26.1156079985385 26.3166292867287 26.0526696941885 26.305385787091 NA NA NA NA NA
Fdps 28.4341714527027 28.3667231631604 29.0704571320805 28.6704540737702 28.9565576890089 NA NA NA 26.0402174180482 NA
Fdx1 30.7287341380157 31.0847136980117 31.0007543662939 31.2454224863344 30.806726519466 26.4780686144811 NA 23.7612901736925 23.2591699691226 23.5623250722744
Fdxr 27.0233657873886 27.112796679047 27.1238776201437 26.7879550107395 26.8464870854237 NA NA NA NA NA
Fech 30.0751460935017 30.1368419975544 30.0897585455082 29.6570728080431 30.150364502083 25.284175123226 28.462423145342 29.3135000913971 29.0330131653987 28.9007699798817
Fer1l6 28.0775477838197 28.7099966996095 27.6171607168279 28.5989963984949 NA NA NA NA NA NA
Fermt2 28.3414138432487 28.3370152560888 27.8837413782539 27.5114610550166 27.9543756234083 27.811488640913 26.9616761375011 27.4332528278208 27.8217069120816 27.7868409999949
Fetub 26.3005489129544 26.1568268535867 25.8435889898311 27.1524312207532 26.2049268477714 NA 26.0408231344106 26.329497367104 26.353112114962 26.74083738957
Fez2 23.0605931074731 NA 22.7286743389785 NA 23.0081832579187 NA NA NA NA NA
Fga 31.8147149380627 32.0303323058458 31.6959381960288 31.6973211224073 31.8793229180389 NA 27.2888963297237 26.847728947094 25.704205120902 25.1872855224618
Fgb 30.439050938854 31.1114605104175 30.6990120471003 30.726527534942 30.796994788376 NA 24.2413756722988 NA 25.5590781448049 NA
Fgf1 23.4304243155294 24.0937404243987 23.640853519667 24.1558637587533 24.0830536652275 NA 23.7135299759245 NA NA NA
Fgg 30.8754098992234 30.9444743876465 30.9979461527559 30.655679338709 31.0580461869389 28.1605567802709 29.6093206068767 29.3353321535278 29.8646652331963 29.5931758416327
Fggy 26.974552408273 26.8881326621841 26.9908723893603 26.9251045423294 26.9732458875796 NA NA NA NA NA
Fh1 33.2379493048322 33.3395572805497 33.283358313046 33.1715702834202 33.3642148667695 34.0593966421295 33.8783717588575 33.9963101705548 33.8404764814912 33.684291544732
Fhl1 22.9699099808178 22.1906721448433 24.5834720255372 23.1445190738715 22.463391631669 34.5069613071738 34.4773655220522 34.6111263201417 34.2638653502029 34.2659844802217
Fhl3 NA NA NA NA NA 31.1257035100202 30.6451567088871 30.5872447701884 30.3862946761134 30.6170503374941
Fip1l1 24.2032296786383 24.2343291697419 23.7796783085197 24.0465582593306 23.9441626155624 NA NA NA NA NA
Fis1 27.4978740977466 27.6844553902622 27.6472850859291 27.6912544600189 27.3906807345088 28.6521139386576 27.9819612436089 28.2147687307006 28.2935506128064 28.0949788941346
Fkbp15 25.9171802253189 26.2693672638874 26.3425090238767 26.6832842731294 26.419978101546 NA NA NA NA NA
Fkbp1a 28.5102725354281 28.5834164202401 28.5767956395075 28.7419914644548 28.5282949792903 31.5647893710509 31.4918531445312 31.6911833473183 31.4098603348465 31.4785313575678
Fkbp2 29.670614437934 29.8520553387583 29.4779903008754 29.9044392691578 29.6804641383517 NA NA NA NA NA
Fkbp3 29.4887358449305 29.5103571891285 29.6505690744499 29.6223841910435 29.5853606838282 30.9819902179349 30.3463080067009 30.4229067632675 30.7375408204959 30.4961261784915
Fkbp4 29.857073840214 29.1929202547588 30.0804513919739 29.9409090279478 29.8618566630463 NA NA NA NA NA
Fkbp5 27.2413892885723 27.0900455498526 27.2554774182766 27.2568158326735 27.1561796575421 NA NA NA NA NA
Fkbp8 27.3734799720817 27.4447123911051 27.2974143488831 27.1766272167087 27.5692813748879 NA NA NA NA NA
Flad1 24.473406733005 24.4439230986403 25.0112684435288 24.6549784603392 NA NA NA NA NA NA
Flii 24.1362120056416 24.2661234288145 24.2729499959793 NA 24.4341348591585 NA NA NA NA NA
Flna 29.0545589167386 29.1927778929035 28.708792745607 28.2632906916742 28.9578941175255 29.7395889572729 29.6796465926543 28.2346226455092 29.4587717061018 29.4631577458943
Flnb 31.8609828285881 31.8001136823688 31.3391692647769 31.4040077901254 31.8074395036961 31.2529804468774 31.3207670738248 30.7711287602481 31.3445916239613 31.4285216929699
Flnc NA 22.3898381852008 NA NA NA 35.3752631896229 34.2465106434992 35.1117407936622 33.9991767935582 34.7451760360943
Flot1 24.5494788922278 24.5938959668655 24.2072901151634 24.6237085449922 23.9569196749702 NA NA 25.8803925705723 25.4900428874719 25.6690555934092
Flot2 25.067445305567 26.0363307985365 25.1474750420628 25.771383890688 25.1633837138522 NA NA NA NA NA
Fmo1 30.3257076698076 30.0963189344635 30.2040738965196 29.8097781844618 30.2590192734928 NA NA NA NA NA
Fmo2 25.9567109089229 25.5677204072398 26.000378963285 NA 25.4130151932903 NA NA NA NA NA
Fmo5 32.5453843366374 32.4829852639414 32.4145942016083 31.8191445159293 32.4593580778186 NA NA NA NA NA
Fmod 23.7564257603335 NA NA NA NA 30.7425814706358 30.4033845904198 30.7740711891833 30.8121920711866 30.6532054837109
Fn1 28.072817442769 27.4897910839074 28.1685172045609 27.7694312643792 28.1970435333548 NA NA NA NA NA
Fnta 22.3737176390923 20.6263883590538 22.9679687455855 23.3576407136736 NA NA 25.0370670920888 NA NA NA
Ftcd 31.6419511053229 31.5408066979751 31.4709891957848 31.0611992823605 31.5396471075412 NA NA NA NA NA
Fth1 31.7516246741383 31.8291975306242 31.4282896900095 31.0366461061859 31.5253302612035 31.6487589679598 31.3706329603718 31.7047696056424 31.3082171647598 31.4536474091164
Ftl1-ps1 31.9950856236278 32.0829384274379 29.8150716167296 30.8148896946087 31.8121932212478 NA 22.35318387577 NA NA 23.6262576100742
Fubp1 27.1170481297047 27.5604011170489 27.6034146215867 27.5398505120732 26.9382582727735 NA NA NA NA NA
Fundc2 NA NA 24.3090489987577 23.7806451793641 NA 30.1836196034735 29.9813379509606 29.6414456472438 29.6945779184625 30.0433241105537
Fus 28.7755902492184 28.8817221912358 29.0030935953536 29.3731682033652 29.0805415662846 NA 27.8774123576142 NA 27.6470323341947 27.9124529938793
Fxn 27.0209719344485 26.9040461870134 27.3054569186088 26.9349676544205 27.1995138723902 NA NA NA NA NA
Fxr1 NA 24.5502913532369 25.0597098133305 24.8989928777195 24.8097927013825 NA NA NA NA NA
G3bp1 27.7180350986794 27.8358964233293 27.9139322902999 28.3203539541393 28.0495179534482 NA NA NA NA NA
G3bp2 27.6542316354468 27.2381143589825 27.6786811529594 27.8832252017196 27.9671329365357 NA 25.6820620068839 NA NA 24.5437519303263
Gabarapl1 26.4482559539787 26.1834224632256 27.0121440470687 26.3279813062725 26.3632608957056 NA NA NA NA NA
Galk1 27.0859318967352 27.21733980284 27.0559307467417 27.7973482501065 27.4641696744428 NA NA NA NA NA
Galk2 25.5718712362739 25.3351074064769 25.951774710454 24.7869281940861 25.2273875822785 NA 25.5436293178082 NA NA NA
Galm 30.4569451753536 30.5180477830763 30.4724200428324 30.2439718124656 30.6298313933711 NA NA NA NA NA
Galt 27.0798113167712 26.6705678076221 26.7558661462807 26.1103077815974 26.5853340778652 NA NA NA NA NA
Gamt 28.5937710010292 28.6216740706078 28.8777277747222 28.733952997113 28.681335669363 NA NA NA NA NA
Ganab 30.6849873717287 30.6442472794403 30.7133691110532 30.2965429003109 30.8287510969212 NA NA NA NA NA
Gapdh 35.5582661099043 35.5737562741127 35.2443883537943 35.0698793517603 35.362711882537 39.228440608405 38.9533934072013 39.1932249026214 39.0236903954987 38.9013598365732
Gapdh.1 23.9887174298874 NA 24.3583485587071 24.0957124204978 24.4304901938185 28.1589550799197 28.1332096132024 28.3850342819994 28.1847472093651 28.0953064295052
Gar1 27.7153232187561 27.6407160988328 28.036470294794 28.1173321599615 27.8499019597728 NA NA NA NA NA
Gars 27.8451701629416 27.8234447182021 28.1792594317706 27.8288698049241 27.539763817388 29.6903156711796 31.1468247439846 29.1385569067746 29.7666638847448 28.3479765865118
Gart 25.418954459488 25.6581238004023 26.0615214423575 25.5060813241328 24.7343243332965 NA 27.5175610780651 NA 27.2066850758886 NA
Gatd3a 32.1092566435471 32.2312689000922 31.8246671381888 31.635444255669 32.0295834391039 32.7820769909868 32.302372751851 32.3570727375643 32.4551918556959 32.531986024856
Gba 26.964870687933 26.7999442906059 25.9803925289191 27.2553445759366 25.9183388085494 NA NA NA NA NA
Gbe1 31.0763954714255 30.730258684358 30.7572640511863 29.9020906834432 31.089714408382 NA 27.9807481018605 24.3132324802056 26.5518939485425 22.7873535499272
Gbf1 23.8050232215156 23.8316694046784 24.0728149590256 23.5197010489444 23.9242409273362 NA NA NA NA NA
Gc 31.2339930609221 31.1660512406457 30.8936010116063 31.0024504992533 30.836707876938 NA 29.0220229943592 28.6416687233344 27.2572816245587 28.788259798531
Gcat 27.2155224429489 27.3489463755143 27.2669776904259 26.7367979168522 27.2039567823887 NA NA NA NA NA
Gcdh 31.0833911832955 31.4139978369784 31.3676551501831 31.3189537732216 31.4560516845031 25.4878912965795 NA 23.8577663781341 24.510044320683 NA
Gch1 27.8571633068998 27.8122289568457 27.8373446327704 27.577093458819 27.7769943900811 NA NA NA NA NA
Gchfr 27.8290682355334 28.2306449719996 28.4123631713883 27.8620308043287 28.0827672202817 NA NA NA NA NA
Gck 28.0930525703169 28.3193880018917 28.1554713861902 28.4081730372688 28.2637651220853 NA NA NA NA NA
Gckr 30.3168714238575 30.5239304120611 30.2851069381788 30.2668506274861 30.370597199901 NA NA NA NA NA
Gclc 30.5158654290551 30.5254856499077 30.5404155177837 30.2706551216127 30.4727960675883 NA NA NA NA NA
Gclm 29.5618771914898 29.8776319454775 29.9396944771486 30.1782315717818 29.8926077949943 NA NA 26.6813575737874 27.2987238345605 NA
Gcn1l1 27.0927106679449 27.0888220195845 26.831003487722 26.7805918163768 26.9377582051634 NA NA NA NA NA
Gcsh 28.7164332403858 29.1185225235992 29.3831378615066 29.7966447752303 29.5264392802191 NA 26.5218119726718 NA NA 26.3991326121593
Gda 27.9619201778411 27.7962946206677 27.2427072392459 27.8296866965368 27.8600543654985 NA NA NA NA NA
Gdi1 27.6213712724327 27.8218806713877 27.3062086159247 27.6840927854285 28.7307637884493 27.7636205429969 28.2204226426907 28.213902187115 28.3123722477411 28.4631577458943
Gdi2 31.7493368317578 31.7256534527203 31.7892604443027 31.617164234305 31.8789159633548 31.8582456310336 31.5306540759271 31.5271360986666 31.6784619280111 31.5372090844595
Gfm1 29.2019375609783 29.0031702078118 29.2253425132733 28.7416945407778 28.9991604864733 NA NA NA NA 27.7068768980874
Gfm2 26.2376143047467 25.1747702051062 25.2936162699296 NA 25.2524023686585 NA NA NA NA NA
Ggct 25.2583571560406 NA 25.469112286801 24.8926538052004 24.6810618163445 NA 26.4347128454973 26.7040173695597 NA NA
Ggcx 27.3716649068248 27.6748042009085 27.5197437608059 26.5543847615208 27.615923886157 NA NA NA NA NA
Ghitm 24.875652812495 22.7271670638707 23.5034056145249 24.2330807596673 23.993052298349 NA 23.2003471918234 NA NA NA
Gimap4 26.4596139529352 26.0411306777604 26.1998665589186 25.898894555723 26.2686113976308 NA NA NA NA NA
Gjb1 29.1576403025444 29.1098403935943 29.042159326157 28.4824196980917 29.0831064251991 NA NA NA NA NA
Gk 29.3718527781272 29.1241510824492 28.7379172981255 28.4732591763892 29.3457922026182 NA 26.0930549328299 NA 26.1710214135214 NA
Glb1 27.1170481297047 27.2486987062186 27.1220288313322 26.4117952285738 26.9679494947649 NA NA NA NA NA
Gldc 30.9055695850887 31.0555057000353 30.4384677278422 29.7491448116462 30.6536263267069 NA NA NA NA NA
Glo1 32.8574931673615 32.8493201572151 32.7531638945834 32.9006080859533 32.9070226970031 30.9813724495665 30.8781002949295 30.9744117112891 31.2037005843538 31.1655522748629
Glod4 29.7877745094995 30.0930807741794 30.3727099516979 29.9835475702482 30.1160595821997 27.6788797065872 26.6691997569206 27.8923407703439 27.8268090051826 27.2117809120462
Glrx 28.7465926601014 29.1540180170853 28.8206721906201 29.1361010950452 28.8311763989122 29.1156987147888 28.3922752282443 28.2677596334871 28.6390781029308 28.4678199419416
Glrx3 28.8986754382423 28.6682145582127 28.8028064527068 28.6544786643619 28.7420255408551 29.6768461661266 29.6144793526278 29.558284875389 29.5420780813505 29.9505519169026
Glrx5 28.0243222174822 27.8199462696256 27.7839748751747 27.7118291722835 27.8878910951804 NA 26.6436542051278 26.2034494297302 25.5079017628181 26.6907716826934
Gls2 31.200095966736 31.4646962911264 30.9427693511308 30.2617623116958 30.8948100962457 NA NA NA NA NA
Glud1 35.2530081083755 35.1740397746154 35.1092830291862 34.9258335507381 35.0452155131667 30.7650091080528 30.4666179402883 30.4888668030318 30.1569738843888 30.4086943439368
Glud1.1 29.5017707978746 29.3065182600668 30.0328038815401 29.5484423737191 29.7769244994022 NA NA NA NA NA
Glul 31.9896634350312 31.8157981460454 31.1723444974039 31.2042418503802 31.2026392209149 28.2917823314689 28.6496378903648 28.5615111208139 28.9017801288436 28.6129613415207
Glyat 32.4417567217772 32.5246198720699 32.6855792723742 32.1068714000209 32.6161582991953 23.7842514249021 23.0912623957886 23.5114981549161 22.8436920771366 22.9540199311514
Glyat.1 25.6416966347327 26.3807885465558 26.4528661574914 24.5722308867573 26.223098437761 NA NA NA NA NA
Glyctk 29.3655300094527 29.3000731208264 29.2334830458527 28.9126394858921 29.2455630599993 NA NA NA NA NA
Glyr1 25.6100228611467 26.1033908994032 26.2092740121743 25.226984305637 26.5944577036478 NA NA NA NA NA
Gm10031 26.005943892465 25.2358499646475 26.0248037738466 26.0065704099798 26.3048688310554 NA 26.134592074282 27.4445484534819 28.1228984374373 NA
Gm10131 28.0009886310955 27.5040890098431 28.0191909389006 27.4893201440881 27.7808564068169 NA 26.9937028097404 NA 26.9201123713357 NA
Gm11361 31.9759022671336 31.7734391937363 32.0074622310879 31.930275048019 32.2016198859769 30.3608897912018 29.9193856665368 30.4212473733943 30.2553316770418 30.0878530002188
Gm11639 28.0536223298091 27.7302464232679 27.5986158438486 27.4479176517309 27.7714859538526 NA 27.6934124372533 NA 27.8411414484465 28.0183588037041
Gm2000 30.9711050573287 30.8728638010382 30.9884156756296 31.1229639708775 31.3546466504169 NA 28.0777418583185 28.2866486918939 25.2713843276768 27.3453352949829
Gm20075 30.497974512529 30.5500051904898 30.5029986055956 30.8176012223792 30.6763483857139 26.5880485275466 28.2343459101138 26.1561526698671 27.6029170593511 27.9343677703078
Gm20390 32.3547109592333 32.3904299944485 32.5220642912315 32.2289769538872 32.4710871500016 33.5404439697159 33.1996301503019 33.5775933046608 33.1957116238268 33.1450931855205
Gm20425 32.7348028741882 32.7070685248229 32.8018629161854 32.4042964301585 32.7180793459015 32.8385115758072 32.6548818567 32.630191424774 32.5869538940502 32.5530340516212
Gm20441 32.0053899990672 31.9556082378628 31.1395061851837 31.8894397720884 31.8037567174543 NA NA NA NA NA
Gm2a 27.7222161847635 27.4387821450899 27.8252026049783 27.9892733613656 27.6095541307679 NA NA NA NA NA
Gm3776 30.183557676919 29.8513790754455 30.1810363604427 30.0440745581564 29.7700353270371 NA NA NA NA NA
Gm4737 35.1333281146652 34.886516209304 34.8158828495534 34.7034987221225 35.0058441420141 30.1332128199965 29.9629736787486 30.002050616665 30.4272853563915 29.8163267681514
Gm49325 24.879181480124 24.9508777707954 24.9345868136876 24.8531437282312 24.7133637782451 NA NA NA NA NA
Gm4951 25.391913765241 25.5035840814919 25.8104694897919 24.979984971642 25.3751042672077 NA NA NA NA NA
Gm4952 32.380091096744 32.4369802776106 32.2949431060717 32.0422210279459 32.4749338597158 NA NA NA NA NA
Gm49909 29.5160070989174 29.6359594687845 29.652787089128 29.6656462877966 29.5036730116102 29.3590837487471 29.1421298188746 28.596045708067 28.7119384531572 29.0628827188689
Gm5096 35.9758057065864 35.8484555230244 35.9017154833194 35.5607301099611 35.9813791516621 28.1125426537501 24.7898915698225 NA 20.235723741964 NA
Gm7324 28.6202119732652 28.6743964151472 28.7472887111678 28.773548394283 28.8862722356994 NA NA NA NA NA
Gm9774 25.2410739408974 25.3838596256562 25.8624511552623 25.6133591818088 25.8406141436985 NA 24.6851438754699 NA NA 24.938331361348
Gmfb 26.6387019371532 26.4417203641484 26.7510893101989 27.1876695064258 27.5769019221532 NA 26.1563660204612 NA 26.40511927038 25.9985191212667
Gmppa 25.8973753035275 25.9087342120922 25.8097628838241 25.6654006607891 26.051999897327 NA NA NA NA NA
Gmppb 25.2139164613228 25.0119920781353 25.0120672610005 NA 25.1921250716652 NA NA NA NA NA
Gmpr 21.491087097436 21.8479324254359 21.6645113768076 22.0803726524692 21.6859375776643 29.9109934199826 27.8809571535309 30.4968352369996 30.0459919460019 27.8246276489203
Gmps 27.26565511373 27.4509755220751 27.4018521110763 27.9676004458828 27.4849695729318 NA NA NA NA 27.081617768809
Gna11 25.8729298448108 25.6603906016299 25.8061538002057 25.5868307457355 25.7790988425674 NA NA NA NA NA
Gnai2 27.1553866022565 27.486949248372 27.5951856689599 27.6506151789923 27.6321899917844 NA NA NA NA NA
Gne 27.5615752547227 27.8260171047304 27.9323082185638 27.1496104326791 27.7532237474599 NA NA NA NA NA
Gng5 26.535257577817 26.4665448570589 26.7360124432742 26.34864596849 26.7286694892811 NA NA NA NA NA
Gnmt 33.7889474323615 34.0582432626041 33.5912205792971 33.339362349183 33.6943766842512 NA NA NA NA NA
